"mls"	"price"	"type"	"ownership"	"size"	"stories"	"bathrooms"	"bedroomsAboveGrade"	"bedroomsBelowGrade"	"address"	"postalcode"	"longitude"	"latitude"	"lot"	"parking1Type"	"parking1Spaces"	"parking2Type"	"parking2Spaces"	"parking3Type"	"parking3Spaces"	"rawLow"	"url"
"1213305"	"319900"	"House"	"Freehold"	"2736"	"1"	"3"	"3"	0	"28 Hodgewater Line"	"A0A3W0"	"-53.269968"	"47.523477"	"101 x 225"	"Attached Garage"	""	"Detached Garage"	""	""	""	"101 x 225 approx|.5 - 9.99 acres"	"https://www.realtor.ca//real-estate/22173754/28-hodgewater-line-south-river"
"1218310"	"279900"	"House"	"Freehold"	"2006"	"1"	"2"	"3"	"1"	"62 Old Bay Bulls Road"	"A1G1C6"	"-52.763449"	"47.511012"	"98.12 x 76.77 x 174"	""	""	""	""	""	""	"98.12x76.77x174|under 1/2 acre"	"https://www.realtor.ca//real-estate/22173750/62-old-bay-bulls-road-st-johns"
"1218347"	"365000"	"House"	"Freehold"	"2540"	"2"	"3"	"3"	0	"78 Woodland Drive"	"A1M0C1"	"-52.8082"	"47.638332"	"0.61 acres"	"Attached Garage"	""	"Garage"	"2"	""	""	"0.61 Acres|21,780 - 32,669 sqft (1/2 - 3/4 ac)"	"https://www.realtor.ca//real-estate/22172904/78-woodland-drive-portugal-cove-st-philips"
"1218363"	"279900"	"House"	"Freehold"	"2840"	"2"	"4"	"3"	0	"34 Chipmans Road"	"A0A3X0"	"-53.289437"	"47.624414"	""	"Attached Garage"	""	"Detached Garage"	""	""	""	"91x311x101x292 (0.67 acres)"	"https://www.realtor.ca//real-estate/22168824/34-chipmans-road-spaniards-bay"
"1218358"	"369500"	"House"	"Freehold"	"3064"	"1"	"3"	"3"	0	"20 Marina Place"	"A0A1G0"	"-53.275739"	"47.589046"	"75 x 168 x 108 x 152"	"Garage"	"1"	"Attached Garage"	""	""	""	"75 x 168 x 108 x 152|10,890 - 21,799 sqft (1/4 - 1/2 ac)"	"https://www.realtor.ca//real-estate/22168828/20-marina-place-bay-roberts"
"1218359"	"264900"	"House"	"Freehold"	"2160"	"1"	"2"	"4"	0	"23 Diana Road"	"A1B1H7"	"-52.748534"	"47.558368"	"50 x 100"	""	""	""	""	""	""	"50X100|4,051 - 7,250 sqft"	"https://www.realtor.ca//real-estate/22168827/23-diana-road-st-johns"
"1218345"	"289900"	"House"	"Freehold"	"2550"	"1"	"3"	"4"	0	"4 Holyrood Place"	"A1E3T1"	"-52.769564"	"47.526611"	"55 x 109 x 93 x 116"	""	""	""	""	""	""	"55' x 109' x 93' x 116'|7,251 - 10,889 sqft"	"https://www.realtor.ca//real-estate/22168834/4-holyrood-place-st-johns"
"1218333"	"329900"	"House"	"Freehold"	"2460"	"2"	"3"	"3"	0	"65 Lasalle Drive"	"A1N0B1"	"-52.811288"	"47.532681"	"40 x 100"	""	""	""	""	""	""	"40x100|under 1/2 acre"	"https://www.realtor.ca//real-estate/22164566/65-lasalle-drive-mount-pearl"
"1218327"	"279900"	"House"	"Freehold"	"2000"	"1"	"2"	"2"	0	"16 Samuel Drive"	"A1X0H4"	"-53.043059"	"47.479498"	""	""	""	""	""	""	""	"approx  50 x 109|4,051 - 7,250 sqft"	"https://www.realtor.ca//real-estate/22164570/16-samuel-drive-conception-bay-south"
"1218125"	"329900"	"House"	"Freehold"	"4600"	"1"	"4"	"5"	0	"15 Chesley Van Heights"	"A1M3S5"	"-52.813821"	"47.639107"	""	"Other"	""	""	""	""	""	"Approx 1/2 acre"	"https://www.realtor.ca//real-estate/22163031/15-chesley-van-heights-portugal-cove"
"1218290"	"319900"	"House"	"Freehold"	"2208"	"1"	"2"	"3"	0	"6 Dufferin Place"	"A1A2V1"	"-52.706441"	"47.593639"	"41 x 121 x 48 x 74 x 121"	""	""	""	""	""	""	"41x121x48x74x121|0-4,050 sqft"	"https://www.realtor.ca//real-estate/22162233/6-dufferin-place-st-johns"
"1218179"	"269900"	"House"	"Freehold"	"2244"	"1"	"2"	"3"	"1"	"51 Greens Road"	"A0A1G0"	"-53.264917"	"47.597988"	"90 x 210"	""	""	""	""	""	""	"90' x 210' approx.|.5 - 9.99 acres"	"https://www.realtor.ca//real-estate/22159970/51-greens-road-bay-roberts"
"1199575"	"299900"	"House"	"Freehold"	"3952"	"1"	"2"	"3"	0	"101 Cross Road"	"A0A1G0"	"-53.27577"	"47.596212"	"100 x 200"	"Detached Garage"	""	"Garage"	"2"	""	""	"100 X 200 approx|.5 - 9.99 acres"	"https://www.realtor.ca//real-estate/22159977/101-cross-road-bay-roberts"
"1218267"	"215000"	"House"	"Freehold"	"1207"	"1"	"2"	"1"	"2"	"26 Liverpool Avenue"	"A1C3B3"	"-52.72805"	"47.564664"	"50 x 50"	""	""	""	""	""	""	"50 x 50|under 1/2 acre"	"https://www.realtor.ca//real-estate/22159965/26-liverpool-avenue-st-johns"
"1217808"	"309900"	"House"	"Freehold"	"3099"	"1"	"2"	"2"	0	"47 Oaken Drive"	"A1X0B9"	"-53.028007"	"47.485052"	"50 x 110"	""	""	""	""	""	""	"approx 50 x 110|4,051 - 7,250 sqft"	"https://www.realtor.ca//real-estate/22159973/47-oaken-drive-conception-bay-south"
"1218261"	"329900"	"House"	"Freehold"	"2525"	"2"	"3"	"4"	0	"15 Jennmar Crescent"	"A1H0E2"	"-52.805975"	"47.4929"	"40 x 95.4"	""	""	""	""	""	""	"40 x 95.4|under 1/2 acre"	"https://www.realtor.ca//real-estate/22158441/15-jennmar-crescent-st-johns"
"1218185"	"249900"	"House"	"Freehold"	"1726"	"1"	"1"	"3"	0	"12 Jill Drive"	"A1X7H2"	"-52.992558"	"47.505372"	""	""	""	""	""	""	""	"approx 13,685 sq ft."	"https://www.realtor.ca//real-estate/22158475/12-jill-drive-conception-bay-south"
"1218253"	"329995"	"House"	"Freehold"	"2545"	"2"	"4"	"4"	0	"15 Starrigan Place"	"A1W4R7"	"-52.928668"	"47.51361"	"37 x 115 x 78 x 101"	""	""	""	""	""	""	"37X115X78X101|4,051 - 7,250 sqft"	"https://www.realtor.ca//real-estate/22158447/15-starrigan-place-conception-bay-south"
"1218245"	"329900"	"House"	"Freehold"	"3192"	"1"	"2"	"3"	0	"3 Simon Place"	"A0A3X0"	"-53.26912"	"47.638187"	"100 x 150"	"Attached Garage"	""	""	""	""	""	"100' x 150'|10,890 - 21,799 sqft (1/4 - 1/2 ac)"	"https://www.realtor.ca//real-estate/22158453/3-simon-place-spaniards-bay"
"1218241"	"279000"	"House"	"Freehold"	"1094"	"1.5000"	"2"	"3"	0	"33 Jack Pine Place"	"A0A3X0"	"-53.302335"	"47.636667"	"70 x 150"	"Attached Garage"	""	"Garage"	"2"	""	""	"70 x 150|under 1/2 acre"	"https://www.realtor.ca//real-estate/22158456/33-jack-pine-place-spaniards-bay"
"1218239"	"375000"	"House"	"Freehold"	"1210"	"1"	"2"	"3"	0	"42 Jack Pine Place"	"A0A3X0"	"-53.303256"	"47.636892"	""	"Attached Garage"	""	"Garage"	"2"	""	""	"1/2 Acre|under 1/2 acre"	"https://www.realtor.ca//real-estate/22158458/42-jack-pine-place-spaniards-bay"
"1218238"	"249000"	"House"	"Freehold"	"1065"	"1"	"2"	"2"	0	"29 Jack Pine Place"	"A0A3X0"	"-53.302012"	"47.636774"	"70 x 150"	""	""	""	""	""	""	"70 x 150|under 1/2 acre"	"https://www.realtor.ca//real-estate/22158459/29-jack-pine-place-spaniards-bay"
"1218236"	"249000"	"House"	"Freehold"	"1161"	"1"	"2"	"3"	0	"21 Jack Pine Place"	"A0A3X0"	"-53.302417"	"47.636685"	"70 x 150"	""	""	""	""	""	""	"70 x 150|under 1/2 acre"	"https://www.realtor.ca//real-estate/22158461/21-jack-pine-place-spaniards-bay"
"1218194"	"244500"	"House"	"Freehold"	"1920"	"1"	"2"	"3"	0	"86 Neck Road"	"A0A1G0"	"-53.269155"	"47.580334"	""	""	""	""	""	""	""	"45 x 310 x 41 x 312 Approx"	"https://www.realtor.ca//real-estate/22158473/86-neck-road-bay-roberts"
"1218198"	"256500"	"House"	"Freehold"	"1976"	"1"	"2"	"3"	"2"	"43 Mccourt Close"	"A1X6J2"	"-53.025231"	"47.484608"	"50 x 100"	""	""	""	""	""	""	"50x100|under 1/2 acre"	"https://www.realtor.ca//real-estate/22154001/43-mccourt-close-conception-bay-south"
"1218176"	"284900"	"House"	"Freehold"	"1720"	"1"	"2"	"3"	0	"11 Stonehaven Place"	"A1L1E9"	"-52.835631"	"47.536147"	"53 x 100"	"Attached Garage"	""	""	""	""	""	"53x100|4,051 - 7,250 sqft"	"https://www.realtor.ca//real-estate/22152599/11-stonehaven-place-paradise"
"1218155"	"269900"	"House"	"Freehold"	"2316"	"1"	"2"	"5"	0	"21 Birchwynd Street"	"A1A2N3"	"-52.711908"	"47.604289"	"50 x 115"	""	""	""	""	""	""	"50 x 115"	"https://www.realtor.ca//real-estate/22146384/21-birchwynd-street-st-johns"
"1217972"	"359900"	"House"	"Freehold"	"2840"	"1"	"2"	"3"	0	"136 Main Road"	"A0A3H0"	"-52.707205"	"47.465275"	""	"Detached Garage"	""	""	""	""	""	"11,657 Sq.Ft.|under 1/2 acre"	"https://www.realtor.ca//real-estate/22146391/136-main-road-maddox-cove"
"1217948"	"250000"	"House"	"Freehold"	"2105"	"1"	"2"	"4"	0	"183 Bay Bulls Road"	"A1G1B4"	"-52.757969"	"47.508692"	"60 x 250"	""	""	""	""	""	""	"60 x 250"	"https://www.realtor.ca//real-estate/22146392/183-bay-bulls-road-st-johns"
"1218133"	"239900"	"House"	"Freehold"	"2336"	"1"	"3"	"3"	0	"230 Freshwater Road"	"A1B1B2"	"-52.73317"	"47.563262"	""	""	""	""	""	""	""	"60x150 (aproximately)|under 1/2 acre"	"https://www.realtor.ca//real-estate/22144775/230-freshwater-road-stjohns"
"18645607"	"274900"	"House"		""	"2"	"2"	"3"	0	"1009 Route 230 E."	"G0L3Y0"	"-69.77764149"	"47.54613697"	""	"Garage"	""	"Other"	""	""	""	"1666.1 m2"	"https://www.realtor.ca//real-estate/22144384/1009-route-230-e-saint-pascal"
"1218113"	"245000"	"House"	"Freehold"	"2400"	"1"	"1"	"3"	0	"24 Cornwall Avenue"	"A1E1Y5"	"-52.733155"	"47.545949"	""	""	""	""	""	""	""	"65x100 (approx)|under 1/2 acre"	"https://www.realtor.ca//real-estate/22143767/24-cornwall-avenue-st-johns"
"1218111"	"299900"	"House"	"Freehold"	"2079"	"2"	"2"	"3"	0	"194-196 Cb Highway"	"A0A3X0"	"-53.283236"	"47.609826"	""	"Detached Garage"	""	""	""	""	""	"APP. 121.5 BY 450' BY 85.5 BY 450|1 - 3 acres"	"https://www.realtor.ca//real-estate/22143768/194-196-cb-highway-spaniards-bay"
"1217802"	"359900"	"House"	"Freehold"	"2970"	"2"	"3"	"2"	"1"	"19 1/2 Whiteway Street"	"a1b1j9"	"-52.725331"	"47.57067"	"50 x 105"	""	""	""	""	""	""	"50X105|4,051 - 7,250 sqft"	"https://www.realtor.ca//real-estate/22143799/19-12-whiteway-street-stjohns"
"1218070"	"349999"	"House"	"Freehold"	"2880"	"2"	"3"	"4"	0	"20 Fagan Drive"	"A1A3N3"	"-52.696098"	"47.604496"	"70 x 94 x 69 x 104"	"Attached Garage"	""	""	""	""	""	"70x94x69x104|under 1/2 acre"	"https://www.realtor.ca//real-estate/22141373/20-fagan-drive-st-johns"
"1218094"	"250000"	"House"	"Freehold"	"1610"	"1"	"1"	"2"	0	"24 Maple Oak Path"	"A1X0j6"	"-53.011628"	"47.501154"	"50 x 100"	""	""	""	""	""	""	"50 x 100|under 1/2 acre"	"https://www.realtor.ca//real-estate/22141365/24-maple-oak-path-cbs"
"1218064"	"329900"	"House"	"Freehold"	"1996"	"1"	"3"	"3"	0	"10 Zircon Place"	"A1W3K7"	"-52.951004"	"47.516291"	"55 x 115 x 60 x 115"	"Attached Garage"	""	"Garage"	"1"	""	""	"55X115X60X115|under 1/2 acre"	"https://www.realtor.ca//real-estate/22141375/10-zircon-place-conception-bay-south"
"1218088"	"279900"	"House"	"Freehold"	"1780"	"1"	"2"	"2"	0	"6 Commander Place"	"A1N5J9"	"-52.784569"	"47.51853"	"50 x 100"	""	""	""	""	""	""	"50 x 100|under 1/2 acre"	"https://www.realtor.ca//real-estate/22141370/6-commander-place-mount-pearl"
"1218071"	"349900"	"House"	"Freehold"	"2620"	"1"	"2"	"3"	0	"25 Exeter Avenue"	"A1B1R1"	"-52.721214"	"47.576331"	"47.5 x 130 x 60 x 128"	""	""	""	""	""	""	"47.5x130x60x128|under 1/2 acre"	"https://www.realtor.ca//real-estate/22139730/25-exeter-avenue-st-johns"
"1218056"	"294900"	"House"	"Freehold"	"2400"	"2"	"4"	"3"	"1"	"18 Battens Road"	"A0A3X0"	"-53.269943"	"47.634202"	""	"Detached Garage"	""	""	""	""	""	"87 x 97 x 101 x 128 (0.24 Acres)|under 1/2 acre"	"https://www.realtor.ca//real-estate/22139736/18-battens-road-spaniards-bay"
"1217526"	"267500"	"House"	"Freehold"	"2510"	"1"	"2"	"3"	0	"1 Caroline Place"	"A0A3X0"	"-53.289656"	"47.602981"	"47 x 118 x 119 x 171"	""	""	""	""	""	""	"47x118x119x171|10,890 - 21,799 sqft (1/4 - 1/2 ac)"	"https://www.realtor.ca//real-estate/22139751/1-caroline-place-spaniards-bay"
"1218051"	"329900"	"House"	"Freehold"	"2150"	"1"	"2"	"3"	"1"	"45 Notre Dame Drive"	"A1E5W5"	"-52.746635"	"47.549394"	""	"Detached Garage"	""	""	""	""	""	"920.7 sqm|7,251 - 10,889 sqft"	"https://www.realtor.ca//real-estate/22139738/45-notre-dame-drive-st-johns"
"21848885"	"289000"	"House"		""	"1"	"1"	"2"	0	"1400 Lac De L'algonquin"	"G0X3N0"	"-72.47011249"	"47.53239129"	""	"Other"	""	""	""	""	""	"4000 m2"	"https://www.realtor.ca//real-estate/22139033/1400-lac-de-lalgonquin-la-tuque-la-tuque"
"1218026"	"249000"	"House"	"Freehold"	"1808"	"1"	"2"	"3"	0	"7 Ashgrove Drive"	"A1L1G1"	"-52.83938"	"47.535861"	"101 x 43"	""	""	""	""	""	""	"101 x 43|under 1/2 acre"	"https://www.realtor.ca//real-estate/22136334/7-ashgrove-drive-paradise"
"1217754"	"359900"	"House"	"Freehold"	"2589"	"2"	"3"	"4"	0	"43 Harrington Drive"	"A1E5Y1"	"-52.764266"	"47.539178"	"50 x 101"	""	""	""	""	""	""	"50x101|under 1/2 acre"	"https://www.realtor.ca//real-estate/22134743/43-harrington-drive-st-johns"
"1217999"	"229900"	"House"	"Freehold"	"2400"	"1"	"1"	"3"	"2"	"90 Peachytown Road"	"A1X7C2"	"-52.990555"	"47.50051"	""	""	""	""	""	""	""	"81 X 162 X 65 X 162 ( Approx. )|under 1/2 acre"	"https://www.realtor.ca//real-estate/22134720/90-peachytown-road-conception-bay-south"
"27070342"	"221000"	"House"		"62.66 m2"	"1"	"1"	"1"	0	"75 Rg St-joseph"	"G5A2A9"	"-70.22636236"	"47.63657435"	""	"Other"	""	""	""	""	""	"30545.8 m2"	"https://www.realtor.ca//real-estate/22133157/75-rg-st-joseph-la-malbaie"
"1217980"	"269000"	"House"	"Freehold"	"1506"	"2"	"1"	"2"	0	"5 Holland Place"	"A1L0A9"	"-52.888418"	"47.543505"	"50 x 100"	""	""	""	""	""	""	"50x100|under 1/2 acre"	"https://www.realtor.ca//real-estate/22131367/5-holland-place-paradise"
"1217779"	"320000"	"House"	"Freehold"	"2039"	"1"	"3"	"3"	"1"	"25 Maureen Crescent"	"A1X4B3"	"-53.048925"	"47.477433"	"100 x 106 x 100"	"Attached Garage"	""	"Garage"	"2"	""	""	"100x106x100|10,890 - 21,799 sqft (1/4 - 1/2 ac)"	"https://www.realtor.ca//real-estate/22131385/25-maureen-crescent-conception-bay-south"
"1217907"	"269900"	"House"	"Freehold"	"2450"	"1"	"3"	"3"	0	"35 Fogarty Avenue"	"A1X6j3"	"-53.023454"	"47.484294"	""	"Attached Garage"	""	"Garage"	"2"	""	""	"tbd|under 1/2 acre"	"https://www.realtor.ca//real-estate/22131384/35-fogarty-avenue-conception-bay-south"
"1217936"	"315000"	"House"	"Freehold"	"2592"	"1"	"2"	"2"	0	"18 Dennis Road"	"A1X0L3"	"-52.975798"	"47.490183"	"65 x 135"	"Attached Garage"	""	""	""	""	""	"65x135|under 1/2 acre"	"https://www.realtor.ca//real-estate/22129692/18-dennis-road-conception-bay-south"
"1217934"	"300000"	"House"	"Freehold"	"1966"	"1"	"2"	"2"	"2"	"52 Goldrock Run"	"A1W3K5"	"-52.949529"	"47.516099"	"60 x 111 x 39 x 111"	""	""	""	""	""	""	"60x111x39x111|under 1/2 acre"	"https://www.realtor.ca//real-estate/22129693/52-goldrock-run-conception-bay-south"
"1217950"	"249000"	"House"	"Freehold"	"3332"	"1"	"2"	"4"	0	"5 Riverview Avenue"	"A0B2T0"	"-53.666466"	"47.557729"	"0.689 acres"	"Attached Garage"	""	""	""	""	""	"0.689 Acres|.5 - 9.99 acres"	"https://www.realtor.ca//real-estate/22129682/5-riverview-avenue-normans-cove"
"1217880"	"319900"	"House"	"Freehold"	"2436"	"1"	"3"	"5"	0	"22 School Road"	"A1M1J9"	"-52.878462"	"47.586988"	"62 x 160"	""	""	""	""	""	""	"62X160|under 1/2 acre"	"https://www.realtor.ca//real-estate/22128960/22-school-road-portugal-cove-st-philips"
"1217884"	"279900"	"House"	"Freehold"	"2190"	"1"	"2"	"3"	0	"2 Rockland Heights"	"A1W4P1"	"-52.937026"	"47.517996"	"53 x 103 x 85 x 101"	"Other"	""	""	""	""	""	"53x103x85x101|4,051 - 7,250 sqft"	"https://www.realtor.ca//real-estate/22126301/2-rockland-heights-conception-bay-south"
"1217863"	"339000"	"House"	"Freehold"	"2150"	"1"	"2"	"3"	0	"252 Fowlers Road"	"A1W4J8"	"-52.928391"	"47.517178"	""	"Detached Garage"	""	""	""	""	""	"1008 Sq Meters|under 1/2 acre"	"https://www.realtor.ca//real-estate/22123794/252-fowlers-road-conception-bay-south"
"1217824"	"269900"	"House"	"Freehold"	"1514"	"1"	"3"	"3"	"1"	"23 Dannic Place"	"A1X7X5"	"-52.989277"	"47.483383"	"50 x 100"	""	""	""	""	""	""	"50X100|0-4,050 sqft"	"https://www.realtor.ca//real-estate/22123843/23-dannic-place-conception-bay-south"
"1217876"	"299900"	"House"	"Freehold"	"806"	"1"	"3"	"2"	0	"32 Lance Cove Road"	"A1X6R6"	"-53.065633"	"47.471858"	"55 x 271 x 79 x 239"	"Attached Garage"	""	"Garage"	"1"	""	""	"55 x 271 x 79 x 239|under 1/2 acre"	"https://www.realtor.ca//real-estate/22123775/32-lance-cove-road-cbs"
"1217854"	"259900"	"House"	"Freehold"	"1790"	"1"	"2"	"2"	0	"54 Comerfords Road"	"A1X4B3"	"-53.048104"	"47.479041"	"56 x 120"	""	""	""	""	""	""	"56 X 120|under 1/2 acre"	"https://www.realtor.ca//real-estate/22123807/54-comerfords-road-conception-bay-south"
"1217818"	"289900"	"House"	"Freehold"	"2048"	"1"	"2"	"2"	0	"19 Samuel Drive"	"A1X0J1"	"-53.04293"	"47.479145"	"50 x 105"	""	""	""	""	""	""	"APPROX 50 X 105|4,051 - 7,250 sqft"	"https://www.realtor.ca//real-estate/22123848/19-samuel-drive-conception-bay-south"
"1217848"	"210000"	"House"	"Freehold"	"955"	"1"	"1"	"2"	0	"922 Conception Bay Highway"	"A1X7T5"	"-53.026033"	"47.494243"	""	"Detached Garage"	""	""	""	""	""	"13530 Sq Feet|10,890 - 21,799 sqft (1/4 - 1/2 ac)"	"https://www.realtor.ca//real-estate/22123815/922-conception-bay-highway-conception-bay-south"
"1217839"	"319900"	"House"	"Freehold"	"3200"	"1"	"3"	"2"	"1"	"10 O'mara Place"	"A1A5B7"	"-52.719278"	"47.608222"	"50 x 100"	""	""	""	""	""	""	"50 X 100|4,051 - 7,250 sqft"	"https://www.realtor.ca//real-estate/22123828/10-omara-place-st-johns"
"1217151"	"269900"	"House"	"Freehold"	"5508"	"1"	"2"	"3"	0	"5 Sheppards Lane"	"A0A3X0"	"-53.280244"	"47.613355"	""	""	""	""	""	""	""	"100 x 100' +/-|under 1/2 acre"	"https://www.realtor.ca//real-estate/22123909/5-sheppards-lane-spaniards-bay"
"1217860"	"279500"	"House"	"Freehold"	"2828"	"2"	"2"	"4"	0	"7 Cornwall Heights"	"A1E3G6"	"-52.733934"	"47.546118"	"50 x 125"	""	""	""	""	""	""	"50x125|.5 - 9.99 acres"	"https://www.realtor.ca//real-estate/22123799/7-cornwall-heights-st-johns"
"1217721"	"357500"	"House"	"Freehold"	"2612"	"1"	"3"	"3"	"1"	"26 Keystone Avenue"	"A1L0K6"	"-52.892016"	"47.538867"	"55 x 112"	"Attached Garage"	""	""	""	""	""	"55 x 112"	"https://www.realtor.ca//real-estate/22123868/26-keystone-avenue-paradise"
"17374201"	"245000"	"House"		"117.8 m2"	"1.5000"	"2"	"3"	0	"52 Ch. Du Quai S."	"G4T8B4"	"-61.70865927"	"47.52330346"	""	""	""	""	""	""	""	"4332.4 m2"	"https://www.realtor.ca//real-estate/22121596/52-ch-du-quai-s-les-îles-de-la-madeleine-havre-aux-maisons"
"1217590"	"324900"	"House"	"Freehold"	"2186"	"1"	"3"	"3"	"1"	"19 Corte Real Place"	"A1N0C4"	"-52.808242"	"47.526326"	"40 x 165"	"Attached Garage"	""	""	""	""	""	"40 x 165"	"https://www.realtor.ca//real-estate/22118648/19-corte-real-place-mount-pearl"
"1217753"	"369900"	"House"	"Freehold"	"2328"	"1"	"2"	"3"	0	"25 Townsview Place"	"A1W0G5"	"-52.954005"	"47.51378"	"75 x 134 x 76 x 110"	"Attached Garage"	""	""	""	""	""	"75x134x76x110|7,251 - 10,889 sqft"	"https://www.realtor.ca//real-estate/22118642/25-townsview-place-conception-bay-south"
"1217799"	"274000"	"House"	"Freehold"	"2032"	"1"	"2"	"3"	"1"	"9 Hillhurst Street Street"	"A1N4N7"	"-52.800497"	"47.534319"	"35 x 100"	""	""	""	""	""	""	"35 x 100|0-4,050 sqft"	"https://www.realtor.ca//real-estate/22118627/9-hillhurst-street-street-mount-pearl"
"1217640"	"339900"	"House"	"Freehold"	"2811"	"1"	"4"	"3"	"1"	"16 Cloudberry Drive"	"A1L3H1"	"-52.850642"	"47.529876"	"50 x 100"	"Attached Garage"	""	""	""	""	""	"50x100|4,051 - 7,250 sqft"	"https://www.realtor.ca//real-estate/22118647/16-cloudberry-drive-paradise"
"1217428"	"284900"	"House"	"Freehold"	"2517"	"1"	"2"	"3"	0	"1-7 Conception Bay Highway"	"A0A1W0"	"-53.272386"	"47.539843"	""	"Detached Garage"	""	""	""	""	""	"1 Acre +|1 - 3 acres"	"https://www.realtor.ca//real-estate/22118658/1-7-conception-bay-highway-clarkes-beach"
"1217814"	"269900"	"House"	"Freehold"	"862"	"1"	"1"	"2"	0	"9 Adventure Avenue"	"A1B0K7"	"-52.784761"	"47.551023"	"54.85 x 113.07 x 54.95 x 110.99"	""	""	""	""	""	""	"54.85 X 113.07 X 54.95 X 110.99|4,051 - 7,250 sqft"	"https://www.realtor.ca//real-estate/22118620/9-adventure-avenue-st-johns"
"1217549"	"349900"	"House"	"Freehold"	"2690"	"2"	"4"	"4"	"1"	"90 George Mercer Drive"	"A0A1G0"	"-53.268321"	"47.585521"	"93 x 175 x 102 x 185"	"Attached Garage"	""	"Detached Garage"	""	""	""	"93 x 175 x 102 x 185"	"https://www.realtor.ca//real-estate/22118651/90-george-mercer-drive-bay-roberts"
"1217724"	"324999"	"House"	"Freehold"	"3105"	"2"	"4"	"4"	0	"1 Guzzwell Drive"	"A1A3W9"	"-52.702421"	"47.600594"	"50 x 100"	""	""	""	""	""	""	"50X100|under 1/2 acre"	"https://www.realtor.ca//real-estate/22116909/1-guzzwell-drive-st-johns"
"1217744"	"309900"	"House"	"Freehold"	"1652"	"2"	"2"	"2"	0	"47 Hickory Place Unit#lot 11"	"A1W0H1"	"-52.957463"	"47.513787"	"112 x 126 x 107"	""	""	""	""	""	""	"112x126x107|under 1/2 acre"	"https://www.realtor.ca//real-estate/22116899/47-hickory-place-unitlot-11-conception-bay-south"
"1217737"	"324900"	"House"	"Freehold"	"2264"	"2"	"3"	"3"	0	"13 Alberton Drive"	"A1L1Y8"	"-52.891436"	"47.523975"	""	"Attached Garage"	""	""	""	""	""	"422 sq. m.|4,051 - 7,250 sqft"	"https://www.realtor.ca//real-estate/22116904/13-alberton-drive-paradise"
"1217657"	"319900"	"House"	"Freehold"	"2124"	"1"	"2"	"3"	0	"42 Oaken Drive"	"A1X0B9"	"-53.027776"	"47.485009"	"54 x 110"	""	""	""	""	""	""	"APPROX 54 X 110|4,051 - 7,250 sqft"	"https://www.realtor.ca//real-estate/22111433/42-oaken-drive-conception-bay-south"
"1217616"	"314900"	"House"	"Freehold"	"2166"	"1"	"2"	"3"	"1"	"70 Fox Avenue"	"A1B2J2"	"-52.733259"	"47.589966"	"52 x 100"	"Detached Garage"	""	""	""	""	""	"52 x 100|under 1/2 acre"	"https://www.realtor.ca//real-estate/22107707/70-fox-avenue-st-johns"
"1217596"	"339000"	"House"	"Freehold"	"2705"	"2"	"3"	"3"	0	"44 Penney Crescent"	"A1A5H3"	"-52.720213"	"47.601065"	"100 x 50"	""	""	""	""	""	""	"100 x 50|under 1/2 acre"	"https://www.realtor.ca//real-estate/22107716/44-penney-crescent-st-johns"
"1217576"	"278000"	"House"	"Freehold"	"1800"	"2"	"4"	"3"	0	"63 Pearce Avenue"	"A1E3C4"	"-52.734115"	"47.553173"	""	""	""	""	""	""	""	"0.10ac|4,051 - 7,250 sqft"	"https://www.realtor.ca//real-estate/22107730/63-pearce-avenue-st-johns"
"1217525"	"279900"	"House"		"2128"	"1"	"1"	"2"	0	"130 Cherry Lane"	"A1W3B6"	"-52.957695"	"47.529236"	""	""	""	""	""	""	""	"130 X 182 X 123 X 132 (Approx)|10,890 - 21,799 sqft (1/4 - 1/2 ac)"	"https://www.realtor.ca//real-estate/22105885/130-cherry-lane-conception-bay-south"
"1217523"	"264900"	"House"	"Freehold"	"2570"	"1"	"2"	"3"	0	"21 Blue River Place"	"A1E6C3"	"-52.744529"	"47.532571"	"45.8 x 98.4 x 49.2 x 98.2"	""	""	""	""	""	""	"45.8x98.4x49.2x98.2|4,051 - 7,250 sqft"	"https://www.realtor.ca//real-estate/22105886/21-blue-river-place-st-johns"
"1217531"	"244900"	"House"	"Freehold"	"2460"	"1"	"2"	"3"	0	"47 Boones Road"	"A0A3V0"	"-53.272479"	"47.534854"	"60 x 160"	""	""	""	""	""	""	"60 x 160'|under 1/2 acre"	"https://www.realtor.ca//real-estate/22102309/47-boones-road-south-river"
"1217515"	"354900"	"House"	"Freehold"	"2244"	"2"	"3"	"3"	0	"113 Diamond Marsh Drive"	"A1H0M7"	"-52.79741"	"47.495649"	"53 x 92"	""	""	""	""	""	""	"53'x92'|4,051 - 7,250 sqft"	"https://www.realtor.ca//real-estate/22102314/113-diamond-marsh-drive-st-johns"
"1217489"	"279900"	"House"	"Freehold"	"1747"	"1"	"2"	"2"	0	"20 Phoenix Drive"	"A1L4H9"	"-52.89138"	"47.551983"	"50 x 100"	""	""	""	""	""	""	"50x100|under 1/2 acre"	"https://www.realtor.ca//real-estate/22102332/20-phoenix-drive-conception-bay-south"
