"mls"	"price"	"type"	"ownership"	"size"	"stories"	"bathrooms"	"bedroomsAboveGrade"	"bedroomsBelowGrade"	"address"	"postalcode"	"longitude"	"latitude"	"lot"	"parking1Type"	"parking1Spaces"	"parking2Type"	"parking2Spaces"	"parking3Type"	"parking3Spaces"	"rawLow"	"url"
"1221081"	"269900"	"House"	"Freehold"	"1732"	"1"	"2"	"3"	"1"	"56 Glendale Avenue"	"A1N1N3"	"-52.815369"	"47.521053"	"47 x 98 x 57 x 102"	"Detached Garage"	""	""	""	""	""	"47X98X57X102|under 1/2 acre"	"https://www.realtor.ca//real-estate/22348329/56-glendale-avenue-mount-pearl"
"1221156"	"315900"	"House"	"Freehold"	"2415"	"2"	"3"	"3"	0	"73 Lasalle Drive"	"A1N0B1"	"-52.811554"	"47.532707"	""	""	""	""	""	""	""	"40 X1 00|under 1/2 acre"	"https://www.realtor.ca//real-estate/22348321/73-lasalle-drive-mount-pearl"
"1220969"	"279900"	"House"	"Freehold"	"1800"	"1"	"2"	"3"	0	"171 Main Road"	"A0B1L0"	"-53.691209"	"47.510228"	"98 x 204"	"Attached Garage"	""	"Garage"	"2"	""	""	"98 X 204|.5 - 9.99 acres"	"https://www.realtor.ca//real-estate/22348369/171-main-road-chapel-arm"
"9535445"	"219000"	"House"		"1020"	"2"	"1"	"2"	0	"1317 Ch. De La Baie-vaillancourt"	"J0Z2G0"	"-79.51043664"	"47.50414542"	""	"Integrated Garage"	""	"Other"	""	"Garage"	""	"54034.81 m2"	"https://www.realtor.ca//real-estate/22346970/1317-ch-de-la-baie-vaillancourt-saint-bruno-de-guigues"
"26123464"	"360000"	"House"		"1655"	"2"	"3"	"3"	0	"1319 Ch. De La Baie-vaillancourt"	"J0Z2G0"	"-79.5106321"	"47.50467647"	""	"Detached Garage"	""	"Other"	""	"Garage"	""	"4660 m2"	"https://www.realtor.ca//real-estate/22345932/1319-ch-de-la-baie-vaillancourt-saint-bruno-de-guigues"
"1221111"	"317900"	"House"	"Freehold"	"2328"	"1"	"3"	"2"	"1"	"21 Curden Place"	"A1X0A7"	"-52.991974"	"47.497011"	"16.6 x 142 x 83 x 136"	"Attached Garage"	""	"Detached Garage"	""	""	""	"16.6x142x83x136|under 1/2 acre"	"https://www.realtor.ca//real-estate/22345030/21-curden-place-conception-bay-south"
"1221112"	"279900"	"House"	"Freehold"	"2770"	"1"	"3"	"3"	0	"21-23 Pathend Road"	"A0A1K0"	"-53.241442"	"47.522488"	"1 acres"	"Detached Garage"	""	""	""	""	""	"1 Acre Approx|1 - 3 acres"	"https://www.realtor.ca//real-estate/22345029/21-23-pathend-road-brigus"
"1221125"	"339900"	"House"	"Freehold"	"3000"	"1"	"2"	"3"	"3"	"38 Lidstone Crescent"	"A1N4B4"	"-52.829119"	"47.517209"	"50 x 100"	"Detached Garage"	""	""	""	""	""	"50x100|under 1/2 acre"	"https://www.realtor.ca//real-estate/22345025/38-lidstone-crescent-mount-pearl"
"1221047"	"299900"	"House"	"Freehold"	"2560"	"1"	"3"	"3"	"1"	"3 Tyrell Drive"	"A1L3Y7"	"-52.897613"	"47.54226"	"50 x 106 x 50 x 108"	"Attached Garage"	""	""	""	""	""	"50X106X50X108|under 1/2 acre"	"https://www.realtor.ca//real-estate/22342943/3-tyrell-drive-paradise"
"1220957"	"369900"	"House"	"Freehold"	"2941"	"1"	"3"	"2"	"2"	"84 Branscombe Street"	"A1A5K1"	"-52.736398"	"47.598918"	"50 x 138"	""	""	""	""	""	""	"50 x 138|under 1/2 acre"	"https://www.realtor.ca//real-estate/22342951/84-branscombe-street-st-johns"
"1221057"	"339900"	"House"	"Freehold"	"2252"	"1"	"3"	"4"	0	"23 Sgt Donald Lucas Drive"	"A1L0W7"	"-52.890976"	"47.525719"	"50 x 100"	"Garage"	"1"	"Attached Garage"	""	""	""	"50X100|under 1/2 acre"	"https://www.realtor.ca//real-estate/22338898/23-sgt-donald-lucas-drive-paradise"
"1221052"	"288000"	"House"	"Freehold"	"1850"	"1"	"2"	"4"	0	"33 Carleton Drive"	"A1N2X4"	"-52.80804"	"47.512276"	"50 x 100"	"Detached Garage"	""	""	""	""	""	"50x100|under 1/2 acre"	"https://www.realtor.ca//real-estate/22338900/33-carleton-drive-mount-pearl"
"1220899"	"290000"	"House"	"Freehold"	"2076"	"2"	"3"	"2"	"1"	"26 Wisemans Lane"	"A1X6G2"	"-53.027659"	"47.495923"	"110 x 117 x 46 x 95"	"Attached Garage"	""	"Garage"	"1"	""	""	"110X117X46X95|under 1/2 acre"	"https://www.realtor.ca//real-estate/22337054/26-wisemans-lane-conception-bay-south"
"1220963"	"319900"	"House"	"Freehold"	"2362"	"1"	"3"	"4"	0	"8 Leger Crescent"	"A1N3S4"	"-52.821072"	"47.522626"	""	""	""	""	""	""	""	"50 ft. x 120 ft, approx|0-4,050 sqft"	"https://www.realtor.ca//real-estate/22337042/8-leger-crescent-mount-pearl"
"1221021"	"354900"	"House"	"Freehold"	"2123"	"1"	"3"	"3"	"1"	"9 Marble Avenue"	"A1L3A9"	"-52.88174"	"47.534221"	"50 x 100"	"Attached Garage"	""	""	""	""	""	"50x100|under 1/2 acre"	"https://www.realtor.ca//real-estate/22337026/9-marble-avenue-paradise"
"1221025"	"239900"	"House"	"Freehold"	"1750"	"1"	"2"	"4"	0	"8 Collins Place"	"A1E3N1"	"-52.750814"	"47.537667"	"52 x 100 x 52 x 100"	""	""	""	""	""	""	"52 x 100 x 52 x 100|4,051 - 7,250 sqft"	"https://www.realtor.ca//real-estate/22337025/8-collins-place-st-johnsnl"
"1221026"	"319900"	"House"	"Freehold"	"2800"	"1"	"2"	"3"	0	"35 Jack Pine Place"	"A0A3X0"	"-53.304144"	"47.636271"	"80 x 150"	""	""	""	""	""	""	"80 X 150|under 1/2 acre"	"https://www.realtor.ca//real-estate/22337024/35-jack-pine-place-spaniards-bay"
"1220990"	"239000"	"House"	"Freehold"	"1664"	"1"	"2"	"3"	0	"100 Ennis Avenue"	"A1A1Z2"	"-52.704615"	"47.590522"	"60 x 100"	""	""	""	""	""	""	"60 x 100|4,051 - 7,250 sqft"	"https://www.realtor.ca//real-estate/22337032/100-ennis-avenue-st-johns"
"1220910"	"265000"	"House"	"Freehold"	"2544"	"1"	"2"	"3"	0	"6 Burdrew Place"	"A1X7K1"	"-53.001612"	"47.495749"	"125 x 125"	"Attached Garage"	""	"Garage"	"1"	""	""	"125x125|10,890 - 21,799 sqft (1/4 - 1/2 ac)"	"https://www.realtor.ca//real-estate/22336073/6-burdrew-place-conception-bay-south"
"1221010"	"269900"	"House"	"Freehold"	"2206"	"1"	"2"	"3"	0	"119 Spruce Hill Road"	"A1W5B6"	"-52.934206"	"47.531938"	"102 x 235 x 65 x 294"	""	""	""	""	""	""	"102 x 235 x 65 x 294|.5 - 9.99 acres"	"https://www.realtor.ca//real-estate/22332895/119-spruce-hill-road-cbs"
"1220997"	"349000"	"House"	"Freehold"	"4150"	"2"	"4"	"3"	"2"	"5 Brigus Place"	"A1E3S5"	"-52.766917"	"47.527815"	""	"Garage"	"1"	""	""	""	""	"7500 SQ FT|7,251 - 10,889 sqft"	"https://www.realtor.ca//real-estate/22330720/5-brigus-place-st-johns"
"1220906"	"250000"	"House"	"Freehold"	"1920"	"1"	"2"	"2"	"2"	"13 Scammell Crescent"	"A1N2G1"	"-52.818164"	"47.516842"	"50 x 100"	""	""	""	""	""	""	"50x100|4,051 - 7,250 sqft"	"https://www.realtor.ca//real-estate/22330767/13-scammell-crescent-mount-pearl"
"1220975"	"269900"	"House"	"Freehold"	"2204"	"1"	"3"	"2"	"1"	"129 Middle Bight Road"	"A1X6A8"	"-53.000791"	"47.495354"	"56 x 149 x 54 x 136"	"Detached Garage"	""	""	""	""	""	"56 X 149 X 54 X 136|under 1/2 acre"	"https://www.realtor.ca//real-estate/22330742/129-middle-bight-road-conception-bay-south"
"1221003"	"289900"	"House"	"Freehold"	"1800"	"1"	"1"	"3"	0	"3 Whiteley Drive"	"A1N2M4"	"-52.799619"	"47.510304"	"55 x 110"	""	""	""	""	""	""	"55 X 110"	"https://www.realtor.ca//real-estate/22330714/3-whiteley-drive-mount-pearl"
"1220993"	"359900"	"House"	"Freehold"	"2388"	"1"	"3"	"3"	0	"25 Brad Gushue Crescent"	"A1N2Z6"	"-52.809612"	"47.491549"	"50 x 104 x 105 x 55"	"Garage"	"1"	""	""	""	""	"50 x 104 x 105 x 55|under 1/2 acre"	"https://www.realtor.ca//real-estate/22330723/25-brad-gushue-crescent-st-johns"
"1220966"	"359900"	"House"	"Freehold"	"2230"	"1"	"4"	"3"	"1"	"42 Dauntless Street"	"A1B0E7"	"-52.792524"	"47.551635"	"50 x 100"	"Garage"	"2"	""	""	""	""	"50x100|4,051 - 7,250 sqft"	"https://www.realtor.ca//real-estate/22330747/42-dauntless-street-st-johns"
"1220992"	"249900"	"House"	"Freehold"	"2000"	"1"	"1"	"2"	0	"999 Torbay Road"	"A1K1A3"	"-52.724939"	"47.635403"	"54 x 196 x 50 x 200"	""	""	""	""	""	""	"54x196x50x200|under 1/2 acre"	"https://www.realtor.ca//real-estate/22330725/999-torbay-road-torbay"
"1220986"	"269900"	"House"	"Freehold"	"2576"	"1"	"3"	"2"	"1"	"89 Harbour Drive"	"A0B2P0"	"-53.549072"	"47.597947"	""	"Detached Garage"	""	"Garage"	"1"	""	""	"125 x 278' +/- or 0.92Ac.|.5 - 9.99 acres"	"https://www.realtor.ca//real-estate/22330729/89-harbour-drive-new-harbour"
"1220960"	"350000"	"House"	"Freehold"	"1650"	"2"	"2"	"3"	"1"	"70 Signal Hill Road"	"A1A1B1"	"-52.6941"	"47.572778"	"40 x 100"	""	""	""	""	""	""	"40x100|under 1/2 acre"	"https://www.realtor.ca//real-estate/22330748/70-signal-hill-road-st-johns"
"1220926"	"319900"	"House"	"Freehold"	"2947"	"1"	"3"	"4"	0	"4 Labrador Place"	"A1A3S3"	"-52.701215"	"47.601235"	""	""	""	""	""	""	""	"46 x 120 x 95 x 118 approx|under 1/2 acre"	"https://www.realtor.ca//real-estate/22329910/4-labrador-place-st-johns"
"1220930"	"315000"	"House"	"Freehold"	"2360"	"1"	"3"	"5"	0	"35 Whiteley Drive"	"A1N2P7"	"-52.803749"	"47.510631"	""	""	""	""	""	""	""	"28.52 m x 14.245 m|4,051 - 7,250 sqft"	"https://www.realtor.ca//real-estate/22329908/35-whiteley-drive-mount-pearl"
"1220945"	"254900"	"House"	"Freehold"	"1300"	"1"	"1"	"3"	0	"28 Glendale Avenue"	"A1N1M9"	"-52.811399"	"47.521172"	"50 x 150"	"Garage"	"2"	""	""	""	""	"50x150|under 1/2 acre"	"https://www.realtor.ca//real-estate/22329900/28-glendale-avenue-mount-pearl"
"1220825"	"299900"	"House"	"Freehold"	"2300"	"1"	"3"	"2"	"2"	"38 Scotts Road S"	"A1X6M3"	"-53.037643"	"47.483347"	""	"Detached Garage"	""	""	""	""	""	"1639 sq m|under 1/2 acre"	"https://www.realtor.ca//real-estate/22323017/38-scotts-road-s-upper-gullies-cbs"
"1220918"	"274900"	"House"	"Freehold"	"2250"	"2"	"2"	"3"	"1"	"72 Golf Avenue"	"A1C5C9"	"-52.727253"	"47.559143"	"40 x 108"	""	""	""	""	""	""	"40 x 108|under 1/2 acre"	"https://www.realtor.ca//real-estate/22323010/72-golf-avenue-st-johns"
"1220903"	"209900"	"House"	"Freehold"	"2760"	"1"	"2"	"4"	0	"52 Shaw Street"	"A1E2W8"	"-52.728335"	"47.547416"	"31 x 117"	"Other"	""	""	""	""	""	"31x117|0-4,050 sqft"	"https://www.realtor.ca//real-estate/22323013/52-shaw-street-stjohns"
"1220920"	"284900"	"House"	"Freehold"	"1950"	"1"	"3"	"3"	0	"36 Margarets Place"	"A1C6N3"	"-52.717851"	"47.568756"	"18.6 x 84"	""	""	""	""	""	""	"18.6 X 84|under 1/2 acre"	"https://www.realtor.ca//real-estate/22323008/36-margarets-place-st-johns"
"1220904"	"235000"	"House"	"Freehold"	"2020"	"1"	"2"	"2"	"2"	"30 Goodridge Street"	"A1C2Y1"	"-52.724246"	"47.566531"	"44 x 97"	""	""	""	""	""	""	"44x97|under 1/2 acre"	"https://www.realtor.ca//real-estate/22321246/30-goodridge-street-st-johns"
"1220913"	"334900"	"House"	"Freehold"	"2916"	"1"	"2"	"4"	0	"146 St. Thomas Line"	"A1L2R1"	"-52.896686"	"47.541035"	""	""	""	""	""	""	""	"Approx 1 Acre|1 - 3 acres"	"https://www.realtor.ca//real-estate/22321240/146-st-thomas-line-paradise"
"1220892"	"369900"	"House"	"Freehold"	"1953"	"2"	"4"	"3"	"1"	"3 Hamlet Street"	"A1B0L1"	"-52.786351"	"47.549383"	"55 x 110"	"Attached Garage"	""	"Detached Garage"	""	""	""	"55 x 110|under 1/2 acre"	"https://www.realtor.ca//real-estate/22321249/3-hamlet-street-st-johns"
"1220902"	"349900"	"House"	"Freehold"	"2344"	"1"	"2"	"3"	0	"118 Cherry Lane"	"A1W3B3"	"-52.956887"	"47.528622"	""	"Detached Garage"	""	""	""	""	""	"78X200 ft|under 1/2 acre"	"https://www.realtor.ca//real-estate/22321247/118-cherry-lane-conception-bay-south"
"10535506"	"369000"	"House"		""	"2"	"2"	"4"	0	"1218 Rue Xavier"	"G0L3J0"	"-69.72383987"	"47.58766547"	""	"Garage"	""	"Detached Garage"	""	"Other"	""	"1111.1 m2"	"https://www.realtor.ca//real-estate/22320799/1218-rue-xavier-sainte-hélène-de-kamouraska"
"1219508"	"209900"	"House"	"Freehold"	"2128"	"1"	"2"	"3"	"1"	"98 Elizabeth Drive"	"A1L1E5"	"-52.840824"	"47.541932"	"50 x 100"	""	""	""	""	""	""	"50x100|0-4,050 sqft"	"https://www.realtor.ca//real-estate/22320016/98-elizabeth-drive-paradise"
"1220817"	"249900"	"House"	"Freehold"	"1780"	"1.5000"	"2"	"4"	0	"2145 Topsail Road"	"A1W5R5"	"-52.910135"	"47.532231"	"77 x 200"	""	""	""	""	""	""	"77X200|under 1/2 acre"	"https://www.realtor.ca//real-estate/22317529/2145-topsail-road-conception-bay-south"
"1220775"	"340000"	"House"	"Freehold"	"2349"	"1"	"3"	"3"	0	"20 Ronald Drive"	"A1X0G6"	"-53.03707"	"47.480493"	"114.5 x 49.3"	"Detached Garage"	""	""	""	""	""	"114.5 x 49.3|4,051 - 7,250 sqft"	"https://www.realtor.ca//real-estate/22315694/20-ronald-drive-conception-bay-south"
"1220808"	"284900"	"House"	"Freehold"	"1708"	"1"	"3"	"2"	"1"	"22 Samuel Drive"	"A1X0H4"	"-53.043132"	"47.478593"	"50 x 100"	""	""	""	""	""	""	"50x100|4,051 - 7,250 sqft"	"https://www.realtor.ca//real-estate/22312032/22-samuel-drive-conception-bay-south"
"1220806"	"349900"	"House"	"Freehold"	"2564"	"2"	"3"	"3"	0	"45 Glenlonan Street"	"A1G0B4"	"-52.76372"	"47.50669"	"57 x 101 x 46 x 103"	"Attached Garage"	""	""	""	""	""	"57 X 101 X 46 X 103|under 1/2 acre"	"https://www.realtor.ca//real-estate/22312033/45-glenlonan-street-st-johns"
"1220810"	"235000"	"House"	"Freehold"	"1800"	"1"	"2"	"3"	0	"112 Park Avenue"	"A1N1J7"	"-52.790971"	"47.519487"	"43 x 100"	""	""	""	""	""	""	"43x100|under 1/2 acre"	"https://www.realtor.ca//real-estate/22312030/112-park-avenue-mount-pearl"
"1220811"	"269000"	"House"	"Freehold"	"1980"	"1"	"2"	"3"	0	"66 Valleyview Crescent"	"A1W4T9"	"-52.926091"	"47.515754"	"90 x 150"	"Detached Garage"	""	""	""	""	""	"approx 90 x 150|10,890 - 21,799 sqft (1/4 - 1/2 ac)"	"https://www.realtor.ca//real-estate/22312029/66-valleyview-crescent-conception-bay-south"
"1220646"	"299900"	"House"	"Freehold"	"2144"	"1"	"3"	"4"	0	"5 Hidden Meadows Street"	"A1W4K9"	"-52.93977"	"47.531958"	"50 x 134 x 63 x 125"	"Detached Garage"	""	""	""	""	""	"50 X 134 X 63 X 125|under 1/2 acre"	"https://www.realtor.ca//real-estate/22310279/5-hidden-meadows-street-conception-bay-south"
"1220789"	"224900"	"House"	"Freehold"	"2145"	"1"	"2"	"3"	0	"91 Canada Drive"	"A1E2M6"	"-52.761472"	"47.533312"	"60 x 100"	""	""	""	""	""	""	"60X100|under 1/2 acre"	"https://www.realtor.ca//real-estate/22310259/91-canada-drive-st-johns"
"1220709"	"299900"	"House"	"Freehold"	"1720"	"1"	"2"	"2"	"2"	"12 Merlyn Drive"	"A1L1H3"	"-52.856837"	"47.535229"	"50 x 100"	"Detached Garage"	""	"Garage"	"2"	""	""	"50x100"	"https://www.realtor.ca//real-estate/22310274/12-merlyn-drive-paradise"
"1220780"	"279900"	"House"	"Freehold"	"1780"	"2"	"3"	"3"	0	"21 Maisonneuve Drive"	"A1N4Z2"	"-52.808826"	"47.529513"	"45 x 98"	""	""	""	""	""	""	"45 x 98"	"https://www.realtor.ca//real-estate/22310267/21-maisonneuve-drive-mt-pearl"
"1220731"	"289900"	"House"	"Freehold"	"2312"	"1"	"2"	"2"	"2"	"338 Canada Drive"	"A1E4R6"	"-52.777885"	"47.531394"	"46 x 124 x 64 x 122"	""	""	""	""	""	""	"46 x 124 x 64 x 122|0-4,050 sqft"	"https://www.realtor.ca//real-estate/22310272/338-canada-drive-st-johns"
"1220729"	"253900"	"House"	"Freehold"	"1652"	"1"	"1"	"2"	"1"	"31 Dungarvan Street"	"A1L1E8"	"-52.834307"	"47.53771"	"37 x 100"	""	""	""	""	""	""	"37X100"	"https://www.realtor.ca//real-estate/22310273/31-dungarvan-street-paradise"
"1220784"	"289900"	"House"	"Freehold"	"2288"	"3"	"4"	"3"	0	"7 Edinburgh Street"	"A1N1E6"	"-52.723566"	"47.566398"	""	""	""	""	""	""	""	"19.5-100-40-44-9.4-14ft|under 1/2 acre"	"https://www.realtor.ca//real-estate/22310264/7-edinburgh-street-st-johns"
"1220713"	"319900"	"House"	"Freehold"	"1924"	"1"	"2"	"2"	"1"	"21-23 Rocky Pond Road"	"A0A1G0"	"-53.28385"	"47.568225"	"0.5 acres"	"Garage"	"2"	""	""	""	""	"0.5 acres|.5 - 9.99 acres"	"https://www.realtor.ca//real-estate/22309446/21-23-rocky-pond-road-bay-roberts"
"1219384"	"319900"	"House"	"Freehold"	"2330"	"1"	"2"	"3"	"1"	"31 Oxford Crescent"	"A1N2X6"	"-52.812254"	"47.509282"	""	"Detached Garage"	""	"Garage"	"2"	""	""	"6042 sq ft|under 1/2 acre"	"https://www.realtor.ca//real-estate/22306557/31-oxford-crescent-mount-pearl"
"15472331"	"289000"	"House"		"693"	"1.5000"	"1"	"2"	0	"980 1Er Rang E."	"G0A3V0"	"-70.29269707"	"47.579074"	""	"Other"	""	""	""	""	""	"11845.2 m2"	"https://www.realtor.ca//real-estate/22304850/980-1er-rang-e-saint-hilarion"
"1219497"	"309900"	"House"	"Freehold"	"2800"	"1"	"2"	"3"	"1"	"33 Toronto Street"	"A1A2T2"	"-52.712521"	"47.595082"	"64 x 109"	""	""	""	""	""	""	"64 x 109|under 1/2 acre"	"https://www.realtor.ca//real-estate/22304545/33-toronto-street-st-johns"
"1216135"	"317500"	"House"	"Freehold"	"2870"	"1"	"2"	"3"	0	"1 Genesis Drive"	"A0B1C0"	"-53.539948"	"47.47148"	"123 x 146 x 148 x 185"	""	""	""	""	""	""	"123x146x148x185|under 1/2 acre"	"https://www.realtor.ca//real-estate/22304548/1-genesis-drive-blaketown"
"1220728"	"234000"	"House"	"Freehold"	"1500"	"1"	"2"	"2"	"1"	"25 Maisonneuve Drive"	"A1N4Z2"	"-52.809577"	"47.530101"	"50 x 100"	""	""	""	""	""	""	"50 X 100|under 1/2 acre"	"https://www.realtor.ca//real-estate/22304522/25-maisonneuve-drive-mount-pearl"
"1220733"	"349246"	"House"	"Freehold"	"1250"	"1"	"2"	"2"	0	"19 Perrins Road"	"A1W5A6"	"-52.970168"	"47.513117"	"75 x 150"	"Garage"	"2"	""	""	""	""	"75X150|10,890 - 21,799 sqft (1/4 - 1/2 ac)"	"https://www.realtor.ca//real-estate/22304520/19-perrins-road-conception-bay-south"
"1220651"	"214900"	"House"	"Freehold"	"1640"	"1"	"1"	"2"	"1"	"18 Royal Oak Drive"	"A1G1S3"	"-52.751553"	"47.518289"	""	""	""	""	""	""	""	"30x100 (aprox)|under 1/2 acre"	"https://www.realtor.ca//real-estate/22299578/18-royal-oak-drive-kilbride"
"1220652"	"339900"	"House"	"Freehold"	"2448"	"2"	"4"	"3"	"1"	"38 Dawsons Run"	"A1W3J3"	"-52.953521"	"47.517806"	"51 x 99"	"Detached Garage"	""	""	""	""	""	"51X99|under 1/2 acre"	"https://www.realtor.ca//real-estate/22299577/38-dawsons-run-conception-bay-south"
"1220631"	"269900"	"House"	"Freehold"	"1724"	"1"	"1"	"3"	0	"11 Irish Loop Street"	"A1G1W7"	"-52.75909"	"47.512089"	"40 x 118.4 x 64.8 x 109.5"	""	""	""	""	""	""	"40x118.4x64.8x109.5|under 1/2 acre"	"https://www.realtor.ca//real-estate/22299591/11-irish-loop-street-stjohns"
"1220668"	"249900"	"House"	"Freehold"	"1430"	"1"	"1"	"2"	"1"	"2 Browne Crescent"	"A1E4N4"	"-52.746326"	"47.541458"	"27.85 x 25 x 76.82 x 52.52 x 101.7"	""	""	""	""	""	""	"27.85 x 25 x 76.82 x 52.52 x 101.7|0-4,050 sqft"	"https://www.realtor.ca//real-estate/22299572/2-browne-crescent-st-johns"
"1219539"	"365000"	"House"	"Freehold"	"3333"	"1"	"3"	"2"	"1"	"112 Olivers Pond Road"	"A1M3M8"	"-52.836909"	"47.59139"	"1 acres"	""	""	""	""	""	""	"1 Acre|1 - 3 acres"	"https://www.realtor.ca//real-estate/22298907/112-olivers-pond-road-portugal-cove"
"1219445"	"270000"	"House"	"Freehold"	"1800"	"1"	"2"	"2"	"1"	"8 Ashley Place"	"A1L1E4"	"-52.837736"	"47.540992"	"40 x 125"	"Detached Garage"	""	""	""	""	""	"40x125|under 1/2 acre"	"https://www.realtor.ca//real-estate/22293877/8-ashley-place-paradise"
"1219444"	"275000"	"House"	"Freehold"	"1500"	"1"	"2"	"2"	0	"95 Cole Thomas Drive"	"A1X0H3"	"-53.041346"	"47.477986"	"40 x 110"	"Attached Garage"	""	""	""	""	""	"40x110|under 1/2 acre"	"https://www.realtor.ca//real-estate/22293878/95-cole-thomas-drive-conception-bay-south"
"28250919"	"239900"	"House"		""	"2"	"1"	"7"	0	"462 Rue Principale"	"G0L3G0"	"-69.797084"	"47.588023"	""	"Detached Garage"	""	"Garage"	""	"Other"	""	"3230.8 m2"	"https://www.realtor.ca//real-estate/22292578/462-rue-principale-saint-germain"
"1220594"	"274900"	"House"	"Freehold"	"1929"	"2"	"3"	"3"	0	"12 Navajo Place"	"A1A0B9"	"-52.75338"	"47.609709"	"50 x 100"	""	""	""	""	""	""	"50X100|under 1/2 acre"	"https://www.realtor.ca//real-estate/22292248/12-navajo-place-st-johns"
"1219523"	"364900"	"House"	"Freehold"	"3374"	"1"	"3"	"3"	0	"616 St Thomas Line"	"A1L3T7"	"-52.900211"	"47.574488"	"106 x 200"	"Attached Garage"	""	"Garage"	"1"	""	""	"106 x 200"	"https://www.realtor.ca//real-estate/22292255/616-st-thomas-line-paradise"
"1219396"	"343000"	"House"	"Freehold"	"1566"	"1"	"2"	"3"	0	"47 Atlantica Drive"	"A1L0E4"	"-52.895048"	"47.573229"	"51 x 110 x 84.5 x 125.8"	""	""	""	""	""	""	"51x110x84.5x125.8|4,051 - 7,250 sqft"	"https://www.realtor.ca//real-estate/22292258/47-atlantica-drive-paradise"
"1220603"	"269000"	"House"	"Freehold"	"1632"	"1"	"2"	"2"	"1"	"6 Anquille Avenue"	"A1L3X3"	"-52.880551"	"47.530726"	"49 x 144 x 16 x 36"	""	""	""	""	""	""	"49 x 144 x 16 x 36|under 1/2 acre"	"https://www.realtor.ca//real-estate/22292241/6-anquille-avenue-paradise"
"1220598"	"289900"	"House"	"Freehold"	"2737"	"1"	"2"	"3"	0	"60 Cornwall Avenue"	"A1E1Y8"	"-52.734803"	"47.543233"	"65.46 x 119.98 x 50.54 x 118.96"	"Attached Garage"	""	""	""	""	""	"65.46 x 119.98 x 50.54 x 118.96|4,051 - 7,250 sqft"	"https://www.realtor.ca//real-estate/22292246/60-cornwall-avenue-st-johns"
"22242289"	"219000"	"House"		"120.48 m2"	"2"	"1"	"3"	0	"2135 Route Du Fleuve"	"G0A2M0"	"-70.33065547"	"47.47942083"	""	"Other"	""	""	""	""	""	"1671.2 m2"	"https://www.realtor.ca//real-estate/22291931/2135-route-du-fleuve-les-éboulements-les-éboulements"
"1220573"	"282500"	"House"	"Freehold"	"2378"	"1"	"3"	"3"	"1"	"43 Mainsail Drive"	"A1W2G3"	"-52.926041"	"47.536205"	"521.1 acres"	""	""	""	""	""	""	"521.1 Sq Meters"	"https://www.realtor.ca//real-estate/22291145/43-mainsail-drive-conception-bay-south"
"20843110"	"238000"	"House"		"2787"	"2"	"1"	"4"	0	"227 4E Rang O."	"G0L3Y0"	"-69.82645641"	"47.47858302"	""	"Detached Garage"	""	"Other"	""	"Garage"	""	"99382.48 sqft"	"https://www.realtor.ca//real-estate/22289199/227-4e-rang-o-saint-pascal"
"1220545"	"349900"	"House"	"Freehold"	"2229"	"1"	"2"	"3"	0	"17 Ronald Drive"	"A1X0G5"	"-53.036838"	"47.480263"	"50 x 148"	"Carport"	""	""	""	""	""	"50X148|4,051 - 7,250 sqft"	"https://www.realtor.ca//real-estate/22288664/17-ronald-drive-conception-bay-south"
"1220559"	"249500"	"House"	"Freehold"	"1348"	"1"	"2"	"3"	0	"12 Yale Place"	"A1N2Z6"	"-52.810157"	"47.512813"	"45 x 120"	""	""	""	""	""	""	"45 x 120|under 1/2 acre"	"https://www.realtor.ca//real-estate/22288662/12-yale-place-mt-pearl"
"1219477"	"294500"	"House"	"Freehold"	"1792"	"1"	"2"	"2"	"1"	"40 Maureen Crescent"	"A1X0G3"	"-53.04926"	"47.479248"	"75.51 x 111.45"	"Detached Garage"	""	"Garage"	"1"	""	""	"75.51 x 111.45"	"https://www.realtor.ca//real-estate/22287037/40-maureen-crescent-conception-bay-south"
"1220550"	"284500"	"House"	"Freehold"	"1950"	"2"	"2"	"3"	0	"133 Neck Road"	"A0A1G0"	"-53.263329"	"47.584563"	"63 x 186 x 92 x 188"	""	""	""	""	""	""	"63 x 186 x 92 x 188"	"https://www.realtor.ca//real-estate/22287023/133-neck-road-bay-roberts"
"1220543"	"284900"	"House"	"Freehold"	"3350"	"1"	"2"	"3"	"1"	"12 Badcock Boulevard"	"A0A1G0"	"-53.284617"	"47.582918"	"79 x 118"	"Attached Garage"	""	""	""	""	""	"79 x 118 Approx|under 1/2 acre"	"https://www.realtor.ca//real-estate/22287029/12-badcock-boulevard-bay-roberts"
"1219538"	"248000"	"House"	"Freehold"	"1872"	"2"	"3"	"3"	"1"	"15 Lockheed Street"	"A1A5L6"	"-52.724843"	"47.611784"	"40 x 126.8"	""	""	""	""	""	""	"40 X 126.8|under 1/2 acre"	"https://www.realtor.ca//real-estate/22286268/15-lockheed-street-st-johns"
"1219535"	"279900"	"House"	"Freehold"	"1720"	"1"	"2"	"2"	0	"6 Uplands Road"	"A1W4T8"	"-52.942771"	"47.52921"	""	""	""	""	""	""	""	"610 Sq Meters|4,051 - 7,250 sqft"	"https://www.realtor.ca//real-estate/22286271/6-uplands-road-conception-bay-south"
